"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","song","album.x","song.title","song.id","artist","album.y","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","Date","Chart","Artist","Date2","album2","album.date"
"405",6,5,5,8,2,7,5,4,11,5,"Dread And The Fugitive Mind","The World Needs A Hero","Dread and the Fugitive Mind","4Bfxp472zIwiSYjZsK76EN","Megadeth","The World Needs A Hero",0.51,0.83,4,-4.586,0,0.0863,4.34e-05,0.21,0.0806,0.483,164.175,"audio_features","4Bfxp472zIwiSYjZsK76EN","spotify:track:4Bfxp472zIwiSYjZsK76EN","https://api.spotify.com/v1/tracks/4Bfxp472zIwiSYjZsK76EN","https://api.spotify.com/v1/audio-analysis/4Bfxp472zIwiSYjZsK76EN",265133,4,2001-05-15,16,"Megadeth",2001,"The World Needs A Hero","The World Needs A Hero 2001"
"406",6,2,1,7,4,6,1,6,8,6,"Return To Hangar","The World Needs A Hero","Return to Hangar","5ZpiBt0UnGmGT5sF0LjF7G","Megadeth","The World Needs A Hero",0.368,0.968,4,-4.524,0,0.11,3.86e-06,0.757,0.148,0.481,179.322,"audio_features","5ZpiBt0UnGmGT5sF0LjF7G","spotify:track:5ZpiBt0UnGmGT5sF0LjF7G","https://api.spotify.com/v1/tracks/5ZpiBt0UnGmGT5sF0LjF7G","https://api.spotify.com/v1/audio-analysis/5ZpiBt0UnGmGT5sF0LjF7G",239413,4,2001-05-15,16,"Megadeth",2001,"The World Needs A Hero","The World Needs A Hero 2001"
"407",8,7,9,11,2,11,3,6,17,6,"When","The World Needs A Hero","When","148CmvBxExwmpCED68BCSy","Megadeth","The World Needs A Hero",0.415,0.845,9,-5.778,0,0.082,0.000249,0.454,0.134,0.207,113.578,"audio_features","148CmvBxExwmpCED68BCSy","spotify:track:148CmvBxExwmpCED68BCSy","https://api.spotify.com/v1/tracks/148CmvBxExwmpCED68BCSy","https://api.spotify.com/v1/audio-analysis/148CmvBxExwmpCED68BCSy",554173,4,2001-05-15,16,"Megadeth",2001,"The World Needs A Hero","The World Needs A Hero 2001"
"408",17,9,7,23,5,11,5,12,29,14,"Blackmail The Universe","The System Has Failed","Blackmail the Universe","2g0QJAucKohLGcZ1XwtgfU","Megadeth","The System Has Failed",0.412,0.957,1,-5.465,1,0.0713,2.32e-05,0.126,0.114,0.335,175.729,"audio_features","2g0QJAucKohLGcZ1XwtgfU","spotify:track:2g0QJAucKohLGcZ1XwtgfU","https://api.spotify.com/v1/tracks/2g0QJAucKohLGcZ1XwtgfU","https://api.spotify.com/v1/audio-analysis/2g0QJAucKohLGcZ1XwtgfU",273093,4,2004-09-14,18,"Megadeth",2004,"The System Has Failed","The System Has Failed 2004"
"409",6,2,2,7,1,6,3,0,9,2,"Die Dead Enough","The System Has Failed","Die Dead Enough","6k9vX7ljCyQy96U78jNucn","Megadeth","The System Has Failed",0.268,0.943,11,-4.309,0,0.0845,0.000149,3.45e-06,0.347,0.382,134.671,"audio_features","6k9vX7ljCyQy96U78jNucn","spotify:track:6k9vX7ljCyQy96U78jNucn","https://api.spotify.com/v1/tracks/6k9vX7ljCyQy96U78jNucn","https://api.spotify.com/v1/audio-analysis/6k9vX7ljCyQy96U78jNucn",258520,4,2004-09-14,18,"Megadeth",2004,"The System Has Failed","The System Has Failed 2004"
"410",7,3,3,5,2,5,1,5,11,7,"Kick The Chair","The System Has Failed","Kick the Chair","1s4EoualDPW4iiMHctKMbn","Megadeth","The System Has Failed",0.472,0.942,7,-5.6,1,0.0603,8.53e-06,0.00463,0.194,0.424,144.962,"audio_features","1s4EoualDPW4iiMHctKMbn","spotify:track:1s4EoualDPW4iiMHctKMbn","https://api.spotify.com/v1/tracks/1s4EoualDPW4iiMHctKMbn","https://api.spotify.com/v1/audio-analysis/1s4EoualDPW4iiMHctKMbn",237427,4,2004-09-14,18,"Megadeth",2004,"The System Has Failed","The System Has Failed 2004"
"411",12,4,8,15,4,14,5,4,20,5,"The Scorpion","The System Has Failed","The Scorpion","7v4x86lINJQZs9Ycb5BJL8","Megadeth","The System Has Failed",0.599,0.903,4,-5.954,0,0.0474,0.00193,0.00433,0.757,0.247,100.963,"audio_features","7v4x86lINJQZs9Ycb5BJL8","spotify:track:7v4x86lINJQZs9Ycb5BJL8","https://api.spotify.com/v1/tracks/7v4x86lINJQZs9Ycb5BJL8","https://api.spotify.com/v1/audio-analysis/7v4x86lINJQZs9Ycb5BJL8",359120,4,2004-09-14,18,"Megadeth",2004,"The System Has Failed","The System Has Failed 2004"
"412",1,4,0,4,6,4,2,4,7,10,"Tears In A Vial","The System Has Failed","Tears In a Vial","0ItOiQMQmbvZoOe4UniJ0p","Megadeth","The System Has Failed",0.441,0.964,9,-5.251,0,0.118,3.39e-05,0.00494,0.11,0.232,139.973,"audio_features","0ItOiQMQmbvZoOe4UniJ0p","spotify:track:0ItOiQMQmbvZoOe4UniJ0p","https://api.spotify.com/v1/tracks/0ItOiQMQmbvZoOe4UniJ0p","https://api.spotify.com/v1/audio-analysis/0ItOiQMQmbvZoOe4UniJ0p",321760,4,2004-09-14,18,"Megadeth",2004,"The System Has Failed","The System Has Failed 2004"
"413",0,0,0,0,1,0,0,1,0,1,"I Know Jack","The System Has Failed","I Know Jack","7iIfsmOF4L7GoCb9bYSoGt","Megadeth","The System Has Failed",0.433,0.825,7,-7.422,1,0.0419,5.84e-06,0.904,0.526,0.711,112.484,"audio_features","7iIfsmOF4L7GoCb9bYSoGt","spotify:track:7iIfsmOF4L7GoCb9bYSoGt","https://api.spotify.com/v1/tracks/7iIfsmOF4L7GoCb9bYSoGt","https://api.spotify.com/v1/audio-analysis/7iIfsmOF4L7GoCb9bYSoGt",40539,3,2004-09-14,18,"Megadeth",2004,"The System Has Failed","The System Has Failed 2004"
"414",3,1,0,6,3,4,4,1,7,5,"Back In The Day","The System Has Failed","Back In the Day","0rqCsgBpf8mojW1bMy6DQU","Megadeth","The System Has Failed",0.28,0.938,1,-4.73,1,0.0859,0.000248,1.44e-05,0.364,0.223,116.985,"audio_features","0rqCsgBpf8mojW1bMy6DQU","spotify:track:0rqCsgBpf8mojW1bMy6DQU","https://api.spotify.com/v1/tracks/0rqCsgBpf8mojW1bMy6DQU","https://api.spotify.com/v1/audio-analysis/0rqCsgBpf8mojW1bMy6DQU",207222,4,2004-09-14,18,"Megadeth",2004,"The System Has Failed","The System Has Failed 2004"
"415",9,7,4,10,7,12,5,6,21,10,"Something That I'm Not","The System Has Failed","Something That I'm Not","0Y8qeAtvRnBMqtPrTit3SB","Megadeth","The System Has Failed",0.549,0.917,4,-5.463,0,0.0532,6.56e-05,2.31e-06,0.405,0.599,103.02,"audio_features","0Y8qeAtvRnBMqtPrTit3SB","spotify:track:0Y8qeAtvRnBMqtPrTit3SB","https://api.spotify.com/v1/tracks/0Y8qeAtvRnBMqtPrTit3SB","https://api.spotify.com/v1/audio-analysis/0Y8qeAtvRnBMqtPrTit3SB",306800,4,2004-09-14,18,"Megadeth",2004,"The System Has Failed","The System Has Failed 2004"
"416",16,7,8,15,4,13,4,7,22,8,"Truth Be Told","The System Has Failed","Truth Be Told","4g9znxBoKmeXdjKnVmkFoh","Megadeth","The System Has Failed",0.371,0.979,0,-4.312,1,0.079,0.000143,5.16e-05,0.134,0.239,112.163,"audio_features","4g9znxBoKmeXdjKnVmkFoh","spotify:track:4g9znxBoKmeXdjKnVmkFoh","https://api.spotify.com/v1/tracks/4g9znxBoKmeXdjKnVmkFoh","https://api.spotify.com/v1/audio-analysis/4g9znxBoKmeXdjKnVmkFoh",340000,4,2004-09-14,18,"Megadeth",2004,"The System Has Failed","The System Has Failed 2004"
"417",0,7,0,3,6,1,1,5,1,8,"Of Mice And Men","The System Has Failed","Of Mice and Men","1NeQODBE8KdGNsHldo1HxN","Megadeth","The System Has Failed",0.493,0.899,11,-5.112,0,0.0517,0.00296,1.41e-06,0.585,0.778,87.443,"audio_features","1NeQODBE8KdGNsHldo1HxN","spotify:track:1NeQODBE8KdGNsHldo1HxN","https://api.spotify.com/v1/tracks/1NeQODBE8KdGNsHldo1HxN","https://api.spotify.com/v1/audio-analysis/1NeQODBE8KdGNsHldo1HxN",244973,4,2004-09-14,18,"Megadeth",2004,"The System Has Failed","The System Has Failed 2004"
"418",4,4,4,4,4,4,3,6,5,9,"Shadow Of Deth","The System Has Failed","Shadow of Deth","5b2iNrJNMu8cskEs6nIPKe","Megadeth","The System Has Failed",0.532,0.802,0,-5.692,1,0.0411,0.000309,0.0457,0.124,0.256,104.965,"audio_features","5b2iNrJNMu8cskEs6nIPKe","spotify:track:5b2iNrJNMu8cskEs6nIPKe","https://api.spotify.com/v1/tracks/5b2iNrJNMu8cskEs6nIPKe","https://api.spotify.com/v1/audio-analysis/5b2iNrJNMu8cskEs6nIPKe",135302,4,2004-09-14,18,"Megadeth",2004,"The System Has Failed","The System Has Failed 2004"
"419",6,5,5,8,7,6,6,7,11,8,"Sleepwalker","United Abominations","Sleepwalker","7zQujFmhSNniiymfiybEak","Megadeth","United Abominations",0.402,0.989,11,-3.771,1,0.0793,3.74e-05,0.673,0.117,0.468,174.984,"audio_features","7zQujFmhSNniiymfiybEak","spotify:track:7zQujFmhSNniiymfiybEak","https://api.spotify.com/v1/tracks/7zQujFmhSNniiymfiybEak","https://api.spotify.com/v1/audio-analysis/7zQujFmhSNniiymfiybEak",353213,4,2007-05-15,8,"Megadeth",2007,"United Abominations","United Abominations 2007"
"420",8,6,5,9,2,10,3,9,17,11,"Washington Is Next","United Abominations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",18,6,11,21,7,18,5,12,31,16,"United Abominations","United Abominations","United Abominations","4vuCxfJNKm9tGIrYRq7ElT","Megadeth","United Abominations",0.503,0.954,0,-4.148,1,0.0728,9.94e-05,0.0273,0.147,0.473,131.03,"audio_features","4vuCxfJNKm9tGIrYRq7ElT","spotify:track:4vuCxfJNKm9tGIrYRq7ElT","https://api.spotify.com/v1/tracks/4vuCxfJNKm9tGIrYRq7ElT","https://api.spotify.com/v1/audio-analysis/4vuCxfJNKm9tGIrYRq7ElT",333267,4,2007-05-15,8,"Megadeth",2007,"United Abominations","United Abominations 2007"
"422",4,1,1,6,1,6,1,3,7,6,"Gears Of War","United Abominations","Gears Of War","1xsds10nzsrlaDo1Vf0AIN","Megadeth","United Abominations",0.291,0.941,0,-5.111,1,0.0583,0.000132,0.0313,0.316,0.368,128.033,"audio_features","1xsds10nzsrlaDo1Vf0AIN","spotify:track:1xsds10nzsrlaDo1Vf0AIN","https://api.spotify.com/v1/tracks/1xsds10nzsrlaDo1Vf0AIN","https://api.spotify.com/v1/audio-analysis/1xsds10nzsrlaDo1Vf0AIN",265973,4,2007-05-15,8,"Megadeth",2007,"United Abominations","United Abominations 2007"
"423",6,3,1,8,2,5,1,4,10,6,"Play For Blood","United Abominations","Play For Blood","4ffPiMgYfnp70NueLcxRTK","Megadeth","United Abominations",0.519,0.984,11,-3.042,1,0.0911,4.68e-05,0.0299,0.376,0.462,123.985,"audio_features","4ffPiMgYfnp70NueLcxRTK","spotify:track:4ffPiMgYfnp70NueLcxRTK","https://api.spotify.com/v1/tracks/4ffPiMgYfnp70NueLcxRTK","https://api.spotify.com/v1/audio-analysis/4ffPiMgYfnp70NueLcxRTK",228733,4,2007-05-15,8,"Megadeth",2007,"United Abominations","United Abominations 2007"
"424",8,6,5,13,3,7,5,4,17,10,"Amerikhastan","United Abominations","Amerikhastan","2x7gMXaCv2cn9GALkX7hM0","Megadeth","United Abominations",0.448,0.974,6,-3.322,0,0.162,0.000141,0.000192,0.0678,0.399,114.009,"audio_features","2x7gMXaCv2cn9GALkX7hM0","spotify:track:2x7gMXaCv2cn9GALkX7hM0","https://api.spotify.com/v1/tracks/2x7gMXaCv2cn9GALkX7hM0","https://api.spotify.com/v1/audio-analysis/2x7gMXaCv2cn9GALkX7hM0",223880,4,2007-05-15,8,"Megadeth",2007,"United Abominations","United Abominations 2007"
"425",3,2,3,6,2,5,1,2,7,4,"You're Dead","United Abominations","You're Dead","5Asr5afxuQAVO5qa4eQb2A","Megadeth","United Abominations",0.292,0.944,7,-2.69,1,0.114,0.000122,0.298,0.202,0.466,161.94,"audio_features","5Asr5afxuQAVO5qa4eQb2A","spotify:track:5Asr5afxuQAVO5qa4eQb2A","https://api.spotify.com/v1/tracks/5Asr5afxuQAVO5qa4eQb2A","https://api.spotify.com/v1/audio-analysis/5Asr5afxuQAVO5qa4eQb2A",198013,4,2007-05-15,8,"Megadeth",2007,"United Abominations","United Abominations 2007"
"426",6,3,4,7,2,6,3,4,11,5,"Burnt Ice","United Abominations","Burnt Ice","2IsTCEIgAAf9KQLLkO9XIB","Megadeth","United Abominations",0.28,0.961,11,-3.283,0,0.159,1.12e-05,0.176,0.285,0.52,188.892,"audio_features","2IsTCEIgAAf9KQLLkO9XIB","spotify:track:2IsTCEIgAAf9KQLLkO9XIB","https://api.spotify.com/v1/tracks/2IsTCEIgAAf9KQLLkO9XIB","https://api.spotify.com/v1/audio-analysis/2IsTCEIgAAf9KQLLkO9XIB",227187,4,2007-05-15,8,"Megadeth",2007,"United Abominations","United Abominations 2007"
"427",2,5,2,2,0,6,0,0,7,4,"Black Swan","United Abominations","Black Swan","2iyU99jVLDJUoDH5omMROO","Megadeth","Thirteen",0.505,0.963,9,-3.319,1,0.0879,1.76e-05,0.000414,0.0604,0.613,146.987,"audio_features","2iyU99jVLDJUoDH5omMROO","spotify:track:2iyU99jVLDJUoDH5omMROO","https://api.spotify.com/v1/tracks/2iyU99jVLDJUoDH5omMROO","https://api.spotify.com/v1/audio-analysis/2iyU99jVLDJUoDH5omMROO",250120,4,2011-11-01,11,"Megadeth",2011,"Thirteen","Thirteen 2011"
"428",7,4,3,11,2,5,3,2,16,6,"This Day We Fight!","Endgame","This Day We Fight!","4NVzKq9K1Ryq9PSE9YyFuS","Megadeth","Endgame",0.369,0.996,0,-2.561,1,0.105,5.28e-06,0.398,0.31,0.083,164.974,"audio_features","4NVzKq9K1Ryq9PSE9YyFuS","spotify:track:4NVzKq9K1Ryq9PSE9YyFuS","https://api.spotify.com/v1/tracks/4NVzKq9K1Ryq9PSE9YyFuS","https://api.spotify.com/v1/audio-analysis/4NVzKq9K1Ryq9PSE9YyFuS",207440,4,2009-09-09,9,"Megadeth",2009,"Endgame","Endgame 2009"
"429",7,3,1,10,0,2,3,6,10,6,"44 Minutes","Endgame","44 Minutes","4bdw3ZwnlxJFYM0DJws935","Megadeth","Endgame",0.417,0.964,4,-3.674,0,0.0854,0.000102,0.000151,0.162,0.473,132.961,"audio_features","4bdw3ZwnlxJFYM0DJws935","spotify:track:4bdw3ZwnlxJFYM0DJws935","https://api.spotify.com/v1/tracks/4bdw3ZwnlxJFYM0DJws935","https://api.spotify.com/v1/audio-analysis/4bdw3ZwnlxJFYM0DJws935",276613,4,2009-09-09,9,"Megadeth",2009,"Endgame","Endgame 2009"
"430",6,2,1,5,2,3,3,4,8,3,"1,320'","Endgame","1,320'","0i4gGrqg7OLtkpLea5b33j","Megadeth","Endgame",0.198,0.989,11,-3.308,0,0.176,1e-05,0.235,0.444,0.204,175.847,"audio_features","0i4gGrqg7OLtkpLea5b33j","spotify:track:0i4gGrqg7OLtkpLea5b33j","https://api.spotify.com/v1/tracks/0i4gGrqg7OLtkpLea5b33j","https://api.spotify.com/v1/audio-analysis/0i4gGrqg7OLtkpLea5b33j",229840,4,2009-09-09,9,"Megadeth",2009,"Endgame","Endgame 2009"
"431",10,7,7,17,0,13,0,7,19,9,"Endgame","Endgame","Endgame","4KBfnXgRviAPkZZskisgIN","Megadeth","Endgame",0.155,0.971,11,-4.291,1,0.115,9.19e-06,0.15,0.109,0.339,174.055,"audio_features","4KBfnXgRviAPkZZskisgIN","spotify:track:4KBfnXgRviAPkZZskisgIN","https://api.spotify.com/v1/tracks/4KBfnXgRviAPkZZskisgIN","https://api.spotify.com/v1/audio-analysis/4KBfnXgRviAPkZZskisgIN",353667,4,2009-09-09,9,"Megadeth",2009,"Endgame","Endgame 2009"
"432",3,7,1,3,5,2,4,3,6,5,"The Hardest Part Of Letting Go... Sealed With A Kiss","Endgame","The Hardest Part of Letting Go... Sealed With a Kiss","1yM2zykDttWXciOWeOdqmn","Megadeth","Endgame",0.371,0.83,2,-6.464,0,0.0488,0.00186,0.0915,0.29,0.254,149.991,"audio_features","1yM2zykDttWXciOWeOdqmn","spotify:track:1yM2zykDttWXciOWeOdqmn","https://api.spotify.com/v1/tracks/1yM2zykDttWXciOWeOdqmn","https://api.spotify.com/v1/audio-analysis/1yM2zykDttWXciOWeOdqmn",281867,4,2009-09-09,9,"Megadeth",2009,"Endgame","Endgame 2009"
"433",13,6,12,17,1,18,4,0,22,4,"Headcrusher","Endgame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",6,3,4,6,0,4,2,1,8,4,"How The Story Ends","Endgame","How The Story Ends","1lVfY0ZVS6KlijpV6FOEx7","Megadeth","Endgame",0.47,0.968,4,-4.184,0,0.0562,8.2e-06,0.195,0.0756,0.666,146.938,"audio_features","1lVfY0ZVS6KlijpV6FOEx7","spotify:track:1lVfY0ZVS6KlijpV6FOEx7","https://api.spotify.com/v1/tracks/1lVfY0ZVS6KlijpV6FOEx7","https://api.spotify.com/v1/audio-analysis/1lVfY0ZVS6KlijpV6FOEx7",268213,4,2009-09-09,9,"Megadeth",2009,"Endgame","Endgame 2009"
"435",2,2,2,2,0,1,1,1,5,4,"The Right To Go Insane","Endgame","The Right To Go Insane","5bILDCXPGi8U8rgfS75gbo","Megadeth","Endgame",0.323,0.944,2,-4.174,1,0.0771,3.99e-05,0.771,0.103,0.538,94.135,"audio_features","5bILDCXPGi8U8rgfS75gbo","spotify:track:5bILDCXPGi8U8rgfS75gbo","https://api.spotify.com/v1/tracks/5bILDCXPGi8U8rgfS75gbo","https://api.spotify.com/v1/audio-analysis/5bILDCXPGi8U8rgfS75gbo",258187,4,2009-09-09,9,"Megadeth",2009,"Endgame","Endgame 2009"
"436",20,8,11,20,4,17,7,5,24,8,"Sudden Death","TH1RT3EN","Sudden Death","2DbEz7cLYTUu48o5D6iCP4","Megadeth","Thirteen",0.426,0.947,0,-4.076,1,0.225,1.14e-05,0.0144,0.093,0.336,160.023,"audio_features","2DbEz7cLYTUu48o5D6iCP4","spotify:track:2DbEz7cLYTUu48o5D6iCP4","https://api.spotify.com/v1/tracks/2DbEz7cLYTUu48o5D6iCP4","https://api.spotify.com/v1/audio-analysis/2DbEz7cLYTUu48o5D6iCP4",309307,4,2011-11-01,11,"Megadeth",2011,"Thirteen","Thirteen 2011"
"437",7,8,4,8,3,5,3,3,9,5,"Public Enemy No. 1","TH1RT3EN","Public Enemy No. 1","0bpeXTCwvkZad3GRtFSIOT","Megadeth","Thirteen",0.421,0.977,7,-2.693,1,0.107,3.87e-06,0.00876,0.0213,0.333,158.021,"audio_features","0bpeXTCwvkZad3GRtFSIOT","spotify:track:0bpeXTCwvkZad3GRtFSIOT","https://api.spotify.com/v1/tracks/0bpeXTCwvkZad3GRtFSIOT","https://api.spotify.com/v1/audio-analysis/0bpeXTCwvkZad3GRtFSIOT",255333,4,2011-11-01,11,"Megadeth",2011,"Thirteen","Thirteen 2011"
"438",5,3,1,5,1,4,2,2,8,2,"Whose Life (Is It Anyways?)","TH1RT3EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",4,4,3,7,3,6,3,9,11,8,"We The People","TH1RT3EN","We The People","2VCuboriIVhdyKcXHjNBNF","Megadeth","Thirteen",0.338,0.935,9,-4.755,0,0.119,0.000138,0.000742,0.0991,0.182,99.044,"audio_features","2VCuboriIVhdyKcXHjNBNF","spotify:track:2VCuboriIVhdyKcXHjNBNF","https://api.spotify.com/v1/tracks/2VCuboriIVhdyKcXHjNBNF","https://api.spotify.com/v1/audio-analysis/2VCuboriIVhdyKcXHjNBNF",273293,4,2011-11-01,11,"Megadeth",2011,"Thirteen","Thirteen 2011"
"440",8,3,4,6,3,4,2,2,11,10,"Guns, Drugs & Money","TH1RT3EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441",6,4,4,11,1,10,1,5,13,8,"Never Dead","TH1RT3EN","Never Dead","7sbqNZdLvr5YIEi1VKFoFs","Megadeth","Thirteen",0.417,0.934,4,-4.018,0,0.105,1.68e-05,0.37,0.143,0.281,82.96,"audio_features","7sbqNZdLvr5YIEi1VKFoFs","spotify:track:7sbqNZdLvr5YIEi1VKFoFs","https://api.spotify.com/v1/tracks/7sbqNZdLvr5YIEi1VKFoFs","https://api.spotify.com/v1/audio-analysis/7sbqNZdLvr5YIEi1VKFoFs",272680,4,2011-11-01,11,"Megadeth",2011,"Thirteen","Thirteen 2011"
"442",1,2,1,5,2,5,1,2,8,2,"New World Order","TH1RT3EN","New World Order","3f8tJvcWH7V90nk8wEQhot","Megadeth","Thirteen",0.286,0.972,6,-2.856,0,0.14,1.55e-05,0.0209,0.297,0.537,142.548,"audio_features","3f8tJvcWH7V90nk8wEQhot","spotify:track:3f8tJvcWH7V90nk8wEQhot","https://api.spotify.com/v1/tracks/3f8tJvcWH7V90nk8wEQhot","https://api.spotify.com/v1/audio-analysis/3f8tJvcWH7V90nk8wEQhot",236493,1,2011-11-01,11,"Megadeth",2011,"Thirteen","Thirteen 2011"
"443",5,5,4,7,2,5,4,4,7,5,"Fast Lane","TH1RT3EN","Fast Lane","2ZzOlJPMAUX0QAsENujUzQ","Megadeth","Thirteen",0.261,0.959,11,-2.462,1,0.145,9.03e-06,0.0444,0.329,0.462,147.013,"audio_features","2ZzOlJPMAUX0QAsENujUzQ","spotify:track:2ZzOlJPMAUX0QAsENujUzQ","https://api.spotify.com/v1/tracks/2ZzOlJPMAUX0QAsENujUzQ","https://api.spotify.com/v1/audio-analysis/2ZzOlJPMAUX0QAsENujUzQ",244013,4,2011-11-01,11,"Megadeth",2011,"Thirteen","Thirteen 2011"
"444",2,5,2,2,0,6,0,0,7,4,"Black Swan","United Abominations","Black Swan","2iyU99jVLDJUoDH5omMROO","Megadeth","Thirteen",0.505,0.963,9,-3.319,1,0.0879,1.76e-05,0.000414,0.0604,0.613,146.987,"audio_features","2iyU99jVLDJUoDH5omMROO","spotify:track:2iyU99jVLDJUoDH5omMROO","https://api.spotify.com/v1/tracks/2iyU99jVLDJUoDH5omMROO","https://api.spotify.com/v1/audio-analysis/2iyU99jVLDJUoDH5omMROO",250120,4,2011-11-01,11,"Megadeth",2011,"Thirteen","Thirteen 2011"
"445",8,2,8,12,3,9,2,2,12,5,"Wrecker","TH1RT3EN","Wrecker","1XSNx4DCOUl1HadrXMk9HT","Megadeth","Thirteen",0.434,0.965,9,-3.278,1,0.215,5.68e-06,0.0295,0.0335,0.477,174.023,"audio_features","1XSNx4DCOUl1HadrXMk9HT","spotify:track:1XSNx4DCOUl1HadrXMk9HT","https://api.spotify.com/v1/tracks/1XSNx4DCOUl1HadrXMk9HT","https://api.spotify.com/v1/audio-analysis/1XSNx4DCOUl1HadrXMk9HT",231800,4,2011-11-01,11,"Megadeth",2011,"Thirteen","Thirteen 2011"
"446",5,4,3,5,0,5,1,1,9,2,"Millennium Of The Blind","Youthanasia","Millennium Of The Blind","0Jr8JBSt4ipAy2bwGyPrw9","Megadeth","Thirteen",0.25,0.855,5,-4.143,1,0.0478,0.000543,0.00855,0.228,0.443,130.756,"audio_features","0Jr8JBSt4ipAy2bwGyPrw9","spotify:track:0Jr8JBSt4ipAy2bwGyPrw9","https://api.spotify.com/v1/tracks/0Jr8JBSt4ipAy2bwGyPrw9","https://api.spotify.com/v1/audio-analysis/0Jr8JBSt4ipAy2bwGyPrw9",255373,4,2011-11-01,11,"Megadeth",2011,"Thirteen","Thirteen 2011"
"447",6,5,3,8,2,8,3,3,16,4,"Deadly Nightshade","TH1RT3EN","Deadly Nightshade","1IxmAUd3Q5Y6ZXEdf5MhiK","Megadeth","Thirteen",0.5,0.936,6,-2.618,0,0.0866,1.49e-05,0.00149,0.213,0.581,127.039,"audio_features","1IxmAUd3Q5Y6ZXEdf5MhiK","spotify:track:1IxmAUd3Q5Y6ZXEdf5MhiK","https://api.spotify.com/v1/tracks/1IxmAUd3Q5Y6ZXEdf5MhiK","https://api.spotify.com/v1/audio-analysis/1IxmAUd3Q5Y6ZXEdf5MhiK",295453,4,2011-11-01,11,"Megadeth",2011,"Thirteen","Thirteen 2011"
"448",5,2,1,4,4,3,1,2,7,8,"13","TH1RT3EN","13","3HgCWGX4Z8LLIzBDn1QtET","Megadeth","Thirteen",0.481,0.859,9,-5.414,1,0.0467,2.93e-05,0.0138,0.21,0.248,130.012,"audio_features","3HgCWGX4Z8LLIzBDn1QtET","spotify:track:3HgCWGX4Z8LLIzBDn1QtET","https://api.spotify.com/v1/tracks/3HgCWGX4Z8LLIzBDn1QtET","https://api.spotify.com/v1/audio-analysis/3HgCWGX4Z8LLIzBDn1QtET",349760,4,2011-11-01,11,"Megadeth",2011,"Thirteen","Thirteen 2011"
"449",5,2,1,4,4,3,1,2,7,8,"13","TH1RT3EN","13","0oQ2m9bqujcEk2hpOd1PJI","Anthrax","State Of Euphoria",0.452,0.946,7,-15.884,1,0.0853,0.0799,0.365,0.0946,0.318,118.555,"audio_features","0oQ2m9bqujcEk2hpOd1PJI","spotify:track:0oQ2m9bqujcEk2hpOd1PJI","https://api.spotify.com/v1/tracks/0oQ2m9bqujcEk2hpOd1PJI","https://api.spotify.com/v1/audio-analysis/0oQ2m9bqujcEk2hpOd1PJI",51173,5,1988-09-18,30,"Anthrax",1988,"State Of Euphoria","State Of Euphoria 1988"
"450",4,6,3,6,3,8,3,4,11,8,"Kingmaker","Super Collider","Kingmaker","0Su0SQsuEdEvb9bqvL2auD","Megadeth","Super Collider",0.37,0.978,2,-4.261,1,0.378,5.46e-06,0.000953,0.103,0.158,196.015,"audio_features","0Su0SQsuEdEvb9bqvL2auD","spotify:track:0Su0SQsuEdEvb9bqvL2auD","https://api.spotify.com/v1/tracks/0Su0SQsuEdEvb9bqvL2auD","https://api.spotify.com/v1/audio-analysis/0Su0SQsuEdEvb9bqvL2auD",256440,4,2013-06-04,6,"Megadeth",2013,"Super Collider","Super Collider 2013"
"451",2,1,2,3,1,2,1,2,4,2,"Super Collider","Super Collider","Super Collider","3H4oZvt8ettC1rKOimDrvq","Megadeth","Super Collider",0.487,0.963,0,-2.753,1,0.0678,2.85e-05,0.158,0.157,0.215,110.964,"audio_features","3H4oZvt8ettC1rKOimDrvq","spotify:track:3H4oZvt8ettC1rKOimDrvq","https://api.spotify.com/v1/tracks/3H4oZvt8ettC1rKOimDrvq","https://api.spotify.com/v1/audio-analysis/3H4oZvt8ettC1rKOimDrvq",251973,4,2013-06-04,6,"Megadeth",2013,"Super Collider","Super Collider 2013"
